"time{s}","RevMotorToRevMotorDisk\output","EncToRevLoadDisk\output","Step\output"
4.15895608955646,1,1.0015,1
4.15905608955646,1,1.0015,1
4.15915608955646,1,1.0015,1
4.15925608955646,1,1.0015,1
4.15935608955646,1,1.0015,1
4.15945608955646,1,1.0015,1
4.15955608955646,1,1.0015,1
4.15965608955646,1,1.0015,1
4.15975608955646,1,1.0015,1
4.15985608955646,1,1.0015,1
4.15995608955645,1,1.0015,1
4.16,1,1.0015,1
4.16,1,1.002,1
4.16007815846116,1,1.002,1
4.16015631692232,1,1.002,1
4.16025631692232,1,1.002,1
4.16035631692232,1,1.002,1
4.16045631692232,1,1.002,1
4.16055631692232,1,1.002,1
4.16065631692232,1,1.002,1
4.16075631692232,1,1.002,1
4.16085631692232,1,1.002,1
4.16095631692232,1,1.002,1
4.16105631692232,1,1.002,1
4.16115631692232,1,1.002,1
4.16125631692232,1,1.002,1
4.16135631692232,1,1.002,1
4.16145631692232,1,1.002,1
4.16155631692232,1,1.002,1
4.16165631692232,1,1.002,1
4.16175631692232,1,1.002,1
4.16185631692232,1,1.002,1
4.16195631692232,1,1.002,1
4.162,1,1.002,1
4.162,1,1.0025,1
4.16207829606009,1,1.0025,1
4.16215659212018,1,1.0025,1
4.16225659212018,1,1.0025,1
4.16235659212018,1,1.0025,1
4.16245659212018,1,1.0025,1
4.16255659212018,1,1.0025,1
4.16265659212018,1,1.0025,1
4.16275659212018,1,1.0025,1
4.16285659212018,1,1.0025,1
4.16295659212018,1,1.0025,1
4.16305659212018,1,1.0025,1
4.16315659212018,1,1.0025,1
4.16325659212018,1,1.0025,1
4.16335659212018,1,1.0025,1
4.16345659212018,1,1.0025,1
4.16355659212018,1,1.0025,1
4.16365659212018,1,1.0025,1
4.16375659212018,1,1.0025,1
4.16385659212018,1,1.0025,1
4.16395659212018,1,1.0025,1
4.164,1,1.0025,1
4.164,1,1.003,1
4.16407845855531,1,1.003,1
4.16415691711063,1,1.003,1
4.16425691711063,1,1.003,1
4.16435691711063,1,1.003,1
4.16445691711063,1,1.003,1
4.16455691711062,1,1.003,1
4.16465691711062,1,1.003,1
4.16475691711062,1,1.003,1
4.16485691711062,1,1.003,1
4.16495691711062,1,1.003,1
4.16505691711062,1,1.003,1
4.16515691711062,1,1.003,1
4.16525691711062,1,1.003,1
4.16535691711062,1,1.003,1
4.16545691711062,1,1.003,1
4.16555691711062,1,1.003,1
4.16565691711062,1,1.003,1
4.16575691711062,1,1.003,1
4.16585691711062,1,1.003,1
4.16595691711062,1,1.003,1
4.166,1,1.003,1
4.166,1,1.0035,1
4.16607864716128,1,1.0035,1
4.16615729432256,1,1.0035,1
4.16625729432256,1,1.0035,1
4.16635729432256,1,1.0035,1
4.16645729432256,1,1.0035,1
4.16655729432256,1,1.0035,1
4.16665729432256,1,1.0035,1
4.16675729432256,1,1.0035,1
4.16685729432256,1,1.0035,1
4.16695729432256,1,1.0035,1
4.16705729432256,1,1.0035,1
4.16715729432256,1,1.0035,1
4.16725729432256,1,1.0035,1
4.16735729432256,1,1.0035,1
4.16745729432256,1,1.0035,1
4.16755729432256,1,1.0035,1
4.16765729432256,1,1.0035,1
4.16775729432256,1,1.0035,1
4.16785729432256,1,1.0035,1
4.16795729432256,1,1.0035,1
4.168,1,1.0035,1
4.168,1,1.004,1
4.16807886331186,1,1.004,1
4.16815772662372,1,1.004,1
4.16825772662372,1,1.004,1
4.16835772662372,1,1.004,1
4.16845772662372,1,1.004,1
4.16855772662372,1,1.004,1
4.16865772662372,1,1.004,1
4.16875772662372,1,1.004,1
4.16885772662372,1,1.004,1
4.16895772662372,1,1.004,1
4.16905772662372,1,1.004,1
4.16915772662372,1,1.004,1
4.16925772662372,1,1.004,1
4.16935772662372,1,1.004,1
4.16945772662372,1,1.004,1
4.16955772662372,1,1.004,1
4.16965772662372,1,1.004,1
4.16975772662372,1,1.004,1
4.16985772662372,1,1.004,1
4.16995772662372,1,1.004,1
4.17,1,1.004,1
4.17,1,1.0045,1
4.1700791087231,1,1.0045,1
4.17015821744621,1,1.0045,1
4.17025821744621,1,1.0045,1
4.17035821744621,1,1.0045,1
4.17045821744621,1,1.0045,1
4.17055821744621,1,1.0045,1
4.17065821744621,1,1.0045,1
4.17075821744621,1,1.0045,1
4.17085821744621,1,1.0045,1
4.17095821744621,1,1.0045,1
4.17105821744621,1,1.0045,1
4.17115821744621,1,1.0045,1
4.17125821744621,1,1.0045,1
4.17135821744621,1,1.0045,1
4.17145821744621,1,1.0045,1
4.17155821744621,1,1.0045,1
4.17165821744621,1,1.0045,1
4.17175821744621,1,1.0045,1
4.17185821744621,1,1.0045,1
4.17195821744621,1,1.0045,1
4.172,1,1.0045,1
4.172,1,1.0055,1
4.1720793853857,1,1.0055,1
4.1721587707714,1,1.0055,1
4.1722587707714,1,1.0055,1
4.1723587707714,1,1.0055,1
4.1724587707714,1,1.0055,1
4.1725587707714,1,1.0055,1
4.1726587707714,1,1.0055,1
4.1727587707714,1,1.0055,1
4.1728587707714,1,1.0055,1
4.1729587707714,1,1.0055,1
4.1730587707714,1,1.0055,1
4.1731587707714,1,1.0055,1
4.1732587707714,1,1.0055,1
4.1733587707714,1,1.0055,1
4.1734587707714,1,1.0055,1
4.1735587707714,1,1.0055,1
4.1736587707714,1,1.0055,1
4.1737587707714,1,1.0055,1
4.1738587707714,1,1.0055,1
4.1739587707714,1,1.0055,1
4.174,1,1.0055,1
4.174,1,1.006,1
4.17407969565046,1,1.006,1
4.17415939130091,1,1.006,1
4.17425939130091,1,1.006,1
4.17435939130091,1,1.006,1
4.17445939130091,1,1.006,1
4.17455939130091,1,1.006,1
4.17465939130091,1,1.006,1
4.17475939130091,1,1.006,1
4.17485939130091,1,1.006,1
4.17495939130091,1,1.006,1
4.17505939130091,1,1.006,1
4.17515939130091,1,1.006,1
4.17525939130091,1,1.006,1
4.17535939130091,1,1.006,1
4.17545939130091,1,1.006,1
4.17555939130091,1,1.006,1
4.17565939130091,1,1.006,1
4.17575939130091,1,1.006,1
4.17585939130091,1,1.006,1
4.17595939130091,1,1.006,1
4.176,1,1.006,1
4.176,1,1.0065,1
4.17608004229175,1,1.0065,1
4.17616008458351,1,1.0065,1
4.17626008458351,1,1.0065,1
4.17636008458351,1,1.0065,1
4.17646008458351,1,1.0065,1
4.17656008458351,1,1.0065,1
4.17666008458351,1,1.0065,1
4.17676008458351,1,1.0065,1
4.17686008458351,1,1.0065,1
4.17696008458351,1,1.0065,1
4.17706008458351,1,1.0065,1
4.17716008458351,1,1.0065,1
4.17726008458351,1,1.0065,1
4.17736008458351,1,1.0065,1
4.17746008458351,1,1.0065,1
4.17756008458351,1,1.0065,1
4.17766008458351,1,1.0065,1
4.17776008458351,1,1.0065,1
4.17786008458351,1,1.0065,1
4.17796008458351,1,1.0065,1
4.178,1,1.0065,1
4.178,1,1.007,1
4.17808042848927,1,1.007,1
4.17816085697854,1,1.007,1
4.17826085697854,1,1.007,1
4.17836085697853,1,1.007,1
4.17846085697853,1,1.007,1
4.17856085697853,1,1.007,1
4.17866085697853,1,1.007,1
4.17876085697853,1,1.007,1
4.17886085697853,1,1.007,1
4.17896085697853,1,1.007,1
4.17906085697853,1,1.007,1
4.17916085697853,1,1.007,1
4.17926085697853,1,1.007,1
4.17936085697853,1,1.007,1
4.17946085697853,1,1.007,1
4.17956085697853,1,1.007,1
4.17966085697853,1,1.007,1
4.17976085697853,1,1.007,1
4.17986085697853,1,1.007,1
4.17996085697853,1,1.007,1
4.18,1,1.007,1
4.18,1,1.007,1
4.18008085798971,1,1.007,1
4.18016171597942,1,1.007,1
4.18026171597942,1,1.007,1
4.18036171597942,1,1.007,1
4.18046171597942,1,1.007,1
4.18056171597942,1,1.007,1
4.18066171597942,1,1.007,1
4.18076171597942,1,1.007,1
4.18086171597942,1,1.007,1
4.18096171597942,1,1.007,1
4.18106171597942,1,1.007,1
4.18116171597942,1,1.007,1
4.18126171597942,1,1.007,1
4.18136171597942,1,1.007,1
4.18146171597942,1,1.007,1
4.18156171597942,1,1.007,1
4.18166171597942,1,1.007,1
4.18176171597942,1,1.007,1
4.18186171597942,1,1.007,1
4.18196171597942,1,1.007,1
4.182,1,1.007,1
4.182,1,1.0075,1
4.18208133519461,1,1.0075,1
4.18216267038923,1,1.0075,1
4.18226267038923,1,1.0075,1
4.18236267038923,1,1.0075,1
4.18246267038923,1,1.0075,1
4.18256267038923,1,1.0075,1
4.18266267038923,1,1.0075,1
4.18276267038923,1,1.0075,1
4.18286267038923,1,1.0075,1
4.18296267038922,1,1.0075,1
4.18306267038922,1,1.0075,1
4.18316267038922,1,1.0075,1
4.18326267038922,1,1.0075,1
4.18336267038922,1,1.0075,1
4.18346267038922,1,1.0075,1
4.18356267038922,1,1.0075,1
4.18366267038922,1,1.0075,1
4.18376267038922,1,1.0075,1
4.18386267038922,1,1.0075,1
4.18396267038922,1,1.0075,1
4.184,1,1.0075,1
4.184,1,1.008,1
4.18408186524894,1,1.008,1
4.18416373049789,1,1.008,1
4.18426373049789,1,1.008,1
4.18436373049789,1,1.008,1
4.18446373049789,1,1.008,1
4.18456373049789,1,1.008,1
4.18466373049789,1,1.008,1
4.18476373049789,1,1.008,1
4.18486373049789,1,1.008,1
4.18496373049789,1,1.008,1
4.18506373049788,1,1.008,1
4.18516373049788,1,1.008,1
4.18526373049788,1,1.008,1
4.18536373049788,1,1.008,1
4.18546373049788,1,1.008,1
4.18556373049788,1,1.008,1
4.18566373049788,1,1.008,1
4.18576373049788,1,1.008,1
4.18586373049788,1,1.008,1
4.18596373049788,1,1.008,1
4.186,1,1.008,1
4.186,1,1.0085,1
4.18608245420051,1,1.0085,1
4.18616490840102,1,1.0085,1
4.18626490840102,1,1.0085,1
4.18636490840102,1,1.0085,1
4.18646490840102,1,1.0085,1
4.18656490840102,1,1.0085,1
4.18666490840102,1,1.0085,1
4.18676490840102,1,1.0085,1
4.18686490840102,1,1.0085,1
4.18696490840102,1,1.0085,1
4.18706490840102,1,1.0085,1
4.18716490840102,1,1.0085,1
4.18726490840102,1,1.0085,1
4.18736490840102,1,1.0085,1
4.18746490840102,1,1.0085,1
4.18756490840101,1,1.0085,1
4.18766490840101,1,1.0085,1
4.18776490840101,1,1.0085,1
4.18786490840101,1,1.0085,1
4.18796490840101,1,1.0085,1
4.188,1,1.0085,1
4.188,1,1.009,1
4.18808310925912,1,1.009,1
4.18816621851824,1,1.009,1
4.18826621851824,1,1.009,1
4.18836621851824,1,1.009,1
4.18846621851824,1,1.009,1
4.18856621851824,1,1.009,1
4.18866621851824,1,1.009,1
4.18876621851824,1,1.009,1
4.18886621851824,1,1.009,1
4.18896621851824,1,1.009,1
4.18906621851824,1,1.009,1
4.18916621851824,1,1.009,1
4.18926621851824,1,1.009,1
4.18936621851824,1,1.009,1
4.18946621851824,1,1.009,1
4.18956621851824,1,1.009,1
4.18966621851824,1,1.009,1
4.18976621851824,1,1.009,1
4.18986621851824,1,1.009,1
4.18996621851824,1,1.009,1
4.19,1,1.009,1
4.19,1,1.0095,1
4.19008383896208,1,1.0095,1
4.19016767792416,1,1.0095,1
4.19026767792416,1,1.0095,1
4.19036767792416,1,1.0095,1
4.19046767792416,1,1.0095,1
4.19056767792416,1,1.0095,1
4.19066767792416,1,1.0095,1
4.19076767792416,1,1.0095,1
4.19086767792416,1,1.0095,1
4.19096767792416,1,1.0095,1
4.19106767792416,1,1.0095,1
4.19116767792416,1,1.0095,1
4.19126767792416,1,1.0095,1
4.19136767792416,1,1.0095,1
4.19146767792416,1,1.0095,1
4.19156767792416,1,1.0095,1
4.19166767792416,1,1.0095,1
4.19176767792416,1,1.0095,1
4.19186767792416,1,1.0095,1
4.19196767792416,1,1.0095,1
4.192,1,1.0095,1
4.192,1,1.01,1
4.19208465358979,1,1.01,1
4.19216930717957,1,1.01,1
4.19226930717957,1,1.01,1
4.19236930717957,1,1.01,1
4.19246930717957,1,1.01,1
4.19256930717957,1,1.01,1
4.19266930717957,1,1.01,1
4.19276930717957,1,1.01,1
4.19286930717957,1,1.01,1
4.19296930717957,1,1.01,1
4.19306930717957,1,1.01,1
4.19316930717957,1,1.01,1
4.19326930717957,1,1.01,1
4.19336930717957,1,1.01,1
4.19346930717957,1,1.01,1
4.19356930717957,1,1.01,1
4.19366930717957,1,1.01,1
4.19376930717957,1,1.01,1
4.19386930717957,1,1.01,1
4.19396930717957,1,1.01,1
4.194,1,1.01,1
4.194,1,1.01,1
4.19408556554465,1,1.01,1
4.19417113108931,1,1.01,1
4.19427113108931,1,1.01,1
4.19437113108931,1,1.01,1
4.19447113108931,1,1.01,1
4.19457113108931,1,1.01,1
4.19467113108931,1,1.01,1
4.19477113108931,1,1.01,1
4.19487113108931,1,1.01,1
4.19497113108931,1,1.01,1
4.19507113108931,1,1.01,1
4.19517113108931,1,1.01,1
4.19527113108931,1,1.01,1
4.19537113108931,1,1.01,1
4.19547113108931,1,1.01,1
4.19557113108931,1,1.01,1
4.19567113108931,1,1.01,1
4.19577113108931,1,1.01,1
4.19587113108931,1,1.01,1
4.19597113108931,1,1.01,1
4.196,1,1.01,1
4.196,1,1.0105,1
4.1960865899431,1,1.0105,1
4.19617317988619,1,1.0105,1
4.19627317988619,1,1.0105,1
4.19637317988619,1,1.0105,1
4.19647317988619,1,1.0105,1
4.19657317988619,1,1.0105,1
4.19667317988619,1,1.0105,1
4.19677317988619,1,1.0105,1
4.19687317988619,1,1.0105,1
4.19697317988619,1,1.0105,1
4.19707317988619,1,1.0105,1
4.19717317988619,1,1.0105,1
4.19727317988619,1,1.0105,1
4.19737317988619,1,1.0105,1
4.19747317988619,1,1.0105,1
4.19757317988619,1,1.0105,1
4.19767317988619,1,1.0105,1
4.19777317988619,1,1.0105,1
4.19787317988619,1,1.0105,1
4.19797317988619,1,1.0105,1
4.198,1,1.0105,1
4.198,1,1.011,1
4.19808774540698,1,1.011,1
4.19817549081396,1,1.011,1
4.19827549081396,1,1.011,1
4.19837549081396,1,1.011,1
4.19847549081396,1,1.011,1
4.19857549081396,1,1.011,1
4.19867549081396,1,1.011,1
4.19877549081396,1,1.011,1
4.19887549081396,1,1.011,1
4.19897549081396,1,1.011,1
4.19907549081396,1,1.011,1
4.19917549081396,1,1.011,1
4.19927549081396,1,1.011,1
4.19937549081396,1,1.011,1
4.19947549081396,1,1.011,1
4.19957549081396,1,1.011,1
4.19967549081396,1,1.011,1
4.19977549081396,1,1.011,1
4.19987549081396,1,1.011,1
4.19997549081396,1,1.011,1
4.2,1,1.011,1
4.2,1,1.011,1
4.20008905513294,1,1.011,1
4.20017811026588,1,1.011,1
4.20027811026588,1,1.011,1
4.20037811026588,1,1.011,1
4.20047811026588,1,1.011,1
4.20057811026588,1,1.011,1
4.20067811026588,1,1.011,1
4.20077811026588,1,1.011,1
4.20087811026588,1,1.011,1
4.20097811026587,1,1.011,1
4.20107811026587,1,1.011,1
4.20117811026587,1,1.011,1
4.20127811026587,1,1.011,1
4.20137811026587,1,1.011,1
4.20147811026587,1,1.011,1
4.20157811026587,1,1.011,1
4.20167811026587,1,1.011,1
4.20177811026587,1,1.011,1
4.20187811026587,1,1.011,1
4.20197811026587,1,1.011,1
4.202,1,1.011,1
4.202,1,1.0115,1
4.20209054836721,1,1.0115,1
4.20218109673441,1,1.0115,1
4.20228109673441,1,1.0115,1
4.20238109673441,1,1.0115,1
4.20248109673441,1,1.0115,1
4.20258109673441,1,1.0115,1
4.20268109673441,1,1.0115,1
4.20278109673441,1,1.0115,1
4.20288109673441,1,1.0115,1
4.20298109673441,1,1.0115,1
4.20308109673441,1,1.0115,1
4.20318109673441,1,1.0115,1
4.20328109673441,1,1.0115,1
4.20338109673441,1,1.0115,1
4.20348109673441,1,1.0115,1
4.20358109673441,1,1.0115,1
4.20368109673441,1,1.0115,1
4.20378109673441,1,1.0115,1
4.20388109673441,1,1.0115,1
4.20398109673441,1,1.0115,1
4.204,1,1.0115,1
4.204,1,1.012,1
4.20409226255701,1,1.012,1
4.20418452511402,1,1.012,1
4.20428452511402,1,1.012,1
4.20438452511402,1,1.012,1
4.20448452511402,1,1.012,1
4.20458452511402,1,1.012,1
4.20468452511402,1,1.012,1
4.20478452511402,1,1.012,1
4.20488452511402,1,1.012,1
4.20498452511402,1,1.012,1
4.20508452511402,1,1.012,1
4.20518452511402,1,1.012,1
4.20528452511402,1,1.012,1
4.20538452511402,1,1.012,1
4.20548452511402,1,1.012,1
4.20558452511402,1,1.012,1
4.20568452511402,1,1.012,1
4.20578452511401,1,1.012,1
4.20588452511401,1,1.012,1
4.20598452511401,1,1.012,1
4.206,1,1.012,1
4.206,1,1.012,1
4.20609424641191,1,1.012,1
4.20618849282382,1,1.012,1
4.20628849282382,1,1.012,1
4.20638849282382,1,1.012,1
4.20648849282382,1,1.012,1
4.20658849282382,1,1.012,1
4.20668849282382,1,1.012,1
4.20678849282382,1,1.012,1
4.20688849282382,1,1.012,1
4.20698849282382,1,1.012,1
4.20708849282382,1,1.012,1
4.20718849282382,1,1.012,1
4.20728849282382,1,1.012,1
4.20738849282382,1,1.012,1
4.20748849282382,1,1.012,1
4.20758849282382,1,1.012,1
4.20768849282382,1,1.012,1
4.20778849282382,1,1.012,1
4.20788849282382,1,1.012,1
4.20798849282382,1,1.012,1
4.208,1,1.012,1
4.208,1,1.0125,1
4.20809656463419,1,1.0125,1
4.20819312926838,1,1.0125,1
4.20829312926838,1,1.0125,1
4.20839312926838,1,1.0125,1
4.20849312926838,1,1.0125,1
4.20859312926838,1,1.0125,1
4.20869312926838,1,1.0125,1
4.20879312926838,1,1.0125,1
4.20889312926838,1,1.0125,1
4.20899312926838,1,1.0125,1
4.20909312926838,1,1.0125,1
4.20919312926838,1,1.0125,1
4.20929312926838,1,1.0125,1
4.20939312926838,1,1.0125,1
4.20949312926838,1,1.0125,1
4.20959312926838,1,1.0125,1
4.20969312926838,1,1.0125,1
4.20979312926838,1,1.0125,1
4.20989312926838,1,1.0125,1
4.20999312926838,1,1.0125,1
4.21,1,1.0125,1
4.21,1,1.0125,1
4.21009930496115,1,1.0125,1
4.21019860992231,1,1.0125,1
4.21029860992231,1,1.0125,1
4.21039860992231,1,1.0125,1
4.21049860992231,1,1.0125,1
4.21059860992231,1,1.0125,1
4.21069860992231,1,1.0125,1
4.21079860992231,1,1.0125,1
4.21089860992231,1,1.0125,1
4.21099860992231,1,1.0125,1
4.21109860992231,1,1.0125,1
4.21119860992231,1,1.0125,1
4.2112986099223,1,1.0125,1
4.2113986099223,1,1.0125,1
4.2114986099223,1,1.0125,1
4.2115986099223,1,1.0125,1
4.2116986099223,1,1.0125,1
4.2117986099223,1,1.0125,1
4.2118986099223,1,1.0125,1
4.2119986099223,1,1.0125,1
4.212,1,1.0125,1
4.212,1,1.0125,1
4.2121,1,1.0125,1
4.2122,1,1.0125,1
4.2123,1,1.0125,1
4.2124,1,1.0125,1
4.2125,1,1.0125,1
4.2126,1,1.0125,1
4.2127,1,1.0125,1
4.2128,1,1.0125,1
4.2129,1,1.0125,1
4.213,1,1.0125,1
4.2131,1,1.0125,1
4.2132,1,1.0125,1
4.2133,1,1.0125,1
4.2134,1,1.0125,1
4.2135,1,1.0125,1
4.2136,1,1.0125,1
4.2137,1,1.0125,1
4.2138,1,1.0125,1
4.2139,1,1.0125,1
4.214,1,1.0125,1
4.214,1,1.0125,1
4.214,1,1.013,1
4.2141,1,1.013,1
4.2142,1,1.013,1
4.2143,1,1.013,1
4.2144,1,1.013,1
4.2145,1,1.013,1
4.2146,1,1.013,1
4.2147,1,1.013,1
4.2148,1,1.013,1
4.2149,1,1.013,1
4.215,1,1.013,1
4.2151,1,1.013,1
4.2152,1,1.013,1
4.2153,1,1.013,1
4.2154,1,1.013,1
4.2155,1,1.013,1
4.2156,1,1.013,1
4.2157,1,1.013,1
4.2158,1,1.013,1
4.2159,1,1.013,1
4.216,1,1.013,1
4.216,1,1.013,1
4.216,1,1.013,1
4.2161,1,1.013,1
4.2162,1,1.013,1
4.2163,1,1.013,1
4.2164,1,1.013,1
4.2165,1,1.013,1
4.2166,1,1.013,1
4.2167,1,1.013,1
4.2168,1,1.013,1
4.2169,1,1.013,1
4.217,1,1.013,1
4.2171,1,1.013,1
4.2172,1,1.013,1
4.2173,1,1.013,1
4.2174,1,1.013,1
4.2175,1,1.013,1
4.2176,1,1.013,1
4.2177,1,1.013,1
4.2178,1,1.013,1
4.2179,1,1.013,1
4.218,1,1.013,1
4.218,1,1.013,1
4.218,1,1.013,1
4.2181,1,1.013,1
4.2182,1,1.013,1
4.2183,1,1.013,1
4.2184,1,1.013,1
4.2185,1,1.013,1
4.2186,1,1.013,1
4.2187,1,1.013,1
4.2188,1,1.013,1
4.2189,1,1.013,1
4.219,1,1.013,1
4.2191,1,1.013,1
4.2192,1,1.013,1
4.2193,1,1.013,1
4.2194,1,1.013,1
4.2195,1,1.013,1
4.2196,1,1.013,1
4.2197,1,1.013,1
4.2198,1,1.013,1
4.2199,1,1.013,1
4.22,1,1.013,1
4.22,1,1.013,1
4.22,1,1.0135,1
4.2201,1,1.0135,1
4.2202,1,1.0135,1
4.2203,1,1.0135,1
4.2204,1,1.0135,1
4.2205,1,1.0135,1
4.2206,1,1.0135,1
4.2207,1,1.0135,1
4.2208,1,1.0135,1
4.2209,1,1.0135,1
4.221,1,1.0135,1
4.2211,1,1.0135,1
4.2212,1,1.0135,1
4.2213,1,1.0135,1
4.2214,1,1.0135,1
4.2215,1,1.0135,1
4.2216,1,1.0135,1
4.2217,1,1.0135,1
4.2218,1,1.0135,1
4.2219,1,1.0135,1
4.222,1,1.0135,1
4.222,1,1.0135,1
4.222,1,1.0135,1
4.2221,1,1.0135,1
4.2222,1,1.0135,1
4.2223,1,1.0135,1
4.2224,1,1.0135,1
4.2225,1,1.0135,1
4.2226,1,1.0135,1
4.2227,1,1.0135,1
4.2228,1,1.0135,1
4.2229,1,1.0135,1
4.223,1,1.0135,1
4.2231,1,1.0135,1
4.2232,1,1.0135,1
4.2233,1,1.0135,1
4.2234,1,1.0135,1
4.2235,1,1.0135,1
4.2236,1,1.0135,1
4.2237,1,1.0135,1
4.2238,1,1.0135,1
4.2239,1,1.0135,1
4.224,1,1.0135,1
4.224,1,1.0135,1
4.224,1,1.0135,1
4.2241,1,1.0135,1
4.2242,1,1.0135,1
4.2243,1,1.0135,1
4.2244,1,1.0135,1
4.2245,1,1.0135,1
4.2246,1,1.0135,1
4.2247,1,1.0135,1
4.2248,1,1.0135,1
4.2249,1,1.0135,1
4.225,1,1.0135,1
4.2251,1,1.0135,1
4.2252,1,1.0135,1
4.2253,1,1.0135,1
4.2254,1,1.0135,1
4.2255,1,1.0135,1
4.2256,1,1.0135,1
4.2257,1,1.0135,1
4.2258,1,1.0135,1
4.2259,1,1.0135,1
4.226,1,1.0135,1
4.226,1,1.0135,1
4.226,1,1.0135,1
4.2261,1,1.0135,1
4.2262,1,1.0135,1
4.2263,1,1.0135,1
4.2264,1,1.0135,1
4.2265,1,1.0135,1
4.2266,1,1.0135,1
4.2267,1,1.0135,1
4.2268,1,1.0135,1
4.2269,1,1.0135,1
4.227,1,1.0135,1
4.2271,1,1.0135,1
4.2272,1,1.0135,1
4.2273,1,1.0135,1
4.2274,1,1.0135,1
4.2275,1,1.0135,1
4.2276,1,1.0135,1
4.2277,1,1.0135,1
4.2278,1,1.0135,1
4.2279,1,1.0135,1
4.228,1,1.0135,1
4.228,1,1.0135,1
4.228,1,1.0135,1
4.22800054558305,1,1.0135,1
4.22810054558305,1,1.0135,1
4.22820054558305,1,1.0135,1
4.22830054558305,1,1.0135,1
4.22840054558305,1,1.0135,1
4.22850054558305,1,1.0135,1
4.22860054558305,1,1.0135,1
4.22870054558305,1,1.0135,1
4.22880054558305,1,1.0135,1
4.22890054558305,1,1.0135,1
4.22900054558305,1,1.0135,1
4.22910054558305,1,1.0135,1
4.22920054558305,1,1.0135,1
4.22930054558305,1,1.0135,1
4.22940054558305,1,1.0135,1
4.22950054558305,1,1.0135,1
4.22960054558305,1,1.0135,1
4.22963881612505,1,1.0135,1
4.22967708666705,1,1.0135,1
4.22971535720905,1,1.0135,1
4.22975362775106,1,1.0135,1
4.22979189829306,1,1.0135,1
4.22983016883506,1,1.0135,1
4.22993016883506,1,1.0135,1
4.23,1,1.0135,1
4.23,1,1.0135,1
4.23000014039127,1,1.0135,1
4.23010014039127,1,1.0135,1
4.23020014039127,1,1.0135,1
4.23030014039127,1,1.0135,1
4.23040014039127,1,1.0135,1
4.23050014039127,1,1.0135,1
4.23060014039127,1,1.0135,1
4.23070014039127,1,1.0135,1
4.23080014039127,1,1.0135,1
4.23090014039127,1,1.0135,1
4.23100014039127,1,1.0135,1
4.23110014039127,1,1.0135,1
4.23120014039127,1,1.0135,1
4.23130014039127,1,1.0135,1
4.23140014039127,1,1.0135,1
4.23150014039127,1,1.0135,1
4.23160014039127,1,1.0135,1
4.23170014039126,1,1.0135,1
4.23180014039126,1,1.0135,1
4.23190014039126,1,1.0135,1
4.232,1,1.0135,1
4.232,1,1.0135,1
4.23200067514832,1,1.0135,1
4.23210067514832,1,1.0135,1
4.23220067514832,1,1.0135,1
4.23230067514832,1,1.0135,1
4.23240067514832,1,1.0135,1
4.23250067514832,1,1.0135,1
4.23260067514832,1,1.0135,1
4.23270067514832,1,1.0135,1
4.23280067514832,1,1.0135,1
4.23290067514831,1,1.0135,1
4.23300067514831,1,1.0135,1
4.23310067514831,1,1.0135,1
4.23320067514831,1,1.0135,1
4.23330067514831,1,1.0135,1
4.23340067514831,1,1.0135,1
4.23350067514831,1,1.0135,1
4.23360067514831,1,1.0135,1
4.23370067514831,1,1.0135,1
4.23380067514831,1,1.0135,1
4.23390067514831,1,1.0135,1
4.234,1,1.0135,1
4.234,1,1.0135,1
4.2341,1,1.0135,1
4.2342,1,1.0135,1
4.2343,1,1.0135,1
4.2344,1,1.0135,1
4.2345,1,1.0135,1
4.2346,1,1.0135,1
4.2347,1,1.0135,1
4.2348,1,1.0135,1
4.2349,1,1.0135,1
4.235,1,1.0135,1
4.2351,1,1.0135,1
4.2352,1,1.0135,1
4.2353,1,1.0135,1
4.2354,1,1.0135,1
4.2355,1,1.0135,1
4.2356,1,1.0135,1
4.2357,1,1.0135,1
4.2358,1,1.0135,1
4.2359,1,1.0135,1
4.236,1,1.0135,1
4.236,1,1.0135,1
4.236,1,1.0135,1
4.2361,1,1.0135,1
4.2362,1,1.0135,1
4.2363,1,1.0135,1
4.2364,1,1.0135,1
4.2365,1,1.0135,1
4.2366,1,1.0135,1
4.2367,1,1.0135,1
4.2368,1,1.0135,1
4.2369,1,1.0135,1
4.237,1,1.0135,1
4.2371,1,1.0135,1
4.2372,1,1.0135,1
4.2373,1,1.0135,1
4.2374,1,1.0135,1
4.2375,1,1.0135,1
4.2376,1,1.0135,1
4.2377,1,1.0135,1
4.2378,1,1.0135,1
4.2379,1,1.0135,1
4.238,1,1.0135,1
4.238,1,1.0135,1
4.238,1,1.0135,1
4.2381,1,1.0135,1
4.2382,1,1.0135,1
4.2383,1,1.0135,1
4.2384,1,1.0135,1
4.2385,1,1.0135,1
4.2386,1,1.0135,1
4.2387,1,1.0135,1
4.2388,1,1.0135,1
4.2389,1,1.0135,1
4.239,1,1.0135,1
4.2391,1,1.0135,1
4.2392,1,1.0135,1
4.2393,1,1.0135,1
4.2394,1,1.0135,1
4.2395,1,1.0135,1
4.2396,1,1.0135,1
4.2397,1,1.0135,1
4.2398,1,1.0135,1
4.2399,1,1.0135,1
4.24,1,1.0135,1
4.24,1,1.0135,1
4.24,1,1.0135,1
4.2401,1,1.0135,1
4.2402,1,1.0135,1
4.2403,1,1.0135,1
4.2404,1,1.0135,1
4.2405,1,1.0135,1
4.2406,1,1.0135,1
